date, pm25, pm10, o3, no2, so2, co,ICA,nDia
2023/9/5, 64, 29, 49, , 5, 6,30.60,-661
2023/9/6, 50, 47, 79, , 3, 6,37.00,-662
2023/9/7, 60, 40, 75, , 7, 6,37.60,-663
2023/9/8, 105, 48, 72, , 9, 9,48.60,-664
2023/9/9, 89, 49, 41, , 10, 10,39.80,-665
2023/9/10, 94, 41, 46, , 7, 8,39.20,-666
2023/9/11, 88, 37, 59, , 3, 7,38.80,-667
2023/9/12, 78, 42, 45, , 6, 8,35.80,-668
2023/9/13, 83, 45, 53, , 6, 7,38.80,-669
2023/9/14, 80, 44, 42, , 6, 6,35.60,-670
2023/9/15, 97, 30, 43, , 4, 2,35.20,-671
2023/9/16, 47, 36, 77, , 3, 2,33.00,-672
2023/9/17, 52, 44, 79, , 6, 5,37.20,-673
2023/9/18, 85, 41, 52, , 9, 4,38.20,-674
2023/9/19, 66, 47, 51, , 6, 4,34.80,-675
2023/9/20, 68, 43, 55, , 6, 4,35.20,-676
2023/9/21, 63, 53, 61, , 12, 6,39.00,-677
2023/9/22, 91, 56, 73, , 8, 7,47.00,-678
2023/9/23, 116, 50, 65, , 12, 6,49.80,-679
2023/9/24, 146, 40, 60, , 6, 5,51.40,-680
2023/9/25, 86, 40, 53, , 13, 8,40.00,-681
2023/9/26, 122, 41, 58, , 9, 8,47.60,-682
2023/9/27, 98, 47, 55, , 16, 8,44.80,-683
2023/9/28, 116, 42, 64, , 11, 8,48.20,-684
2023/9/29, 97, 2, 59, , 17, 7,36.40,-685
2023/9/30, 112, , 48, , 9, 6,43.75,-686
2023/10/1, 102, , 60, , 4, 5,42.75,-687
2023/4/2, 74, 21, 41, , 2, 5,28.60,-688
2023/4/3, 55, 19, 36, , 2, 6,23.60,-689
2023/4/4, 42, 23, 33, , 3, 6,21.40,-690
2023/4/5, 53, 20, 40, , 5, 7,25.00,-691
2023/4/6, 59, 13, 35, , 3, 6,23.20,-692
2023/4/7, 41, 8, 35, , 1, 4,17.80,-693
2023/4/8, 29, 18, 32, , 3, 10,18.40,-694
2023/4/9, 52, 21, 47, , 4, 8,26.40,-695
2023/4/10, 55, 26, 36, , 4, 7,25.60,-696
2023/4/11, 61, 25, 37, , 4, 6,26.60,-697
2023/4/12, 60, 25, 35, , 2, 5,25.40,-698
2023/4/13, 55, 24, 34, , 3, 6,24.40,-699
2023/4/14, 52, 27, 44, , 3, 5,26.20,-700
2023/4/15, 57, 23, 39, , 2, 3,24.80,-701
2023/4/16, 50, 15, 30, , 1, 3,19.80,-702
2023/4/17, 37, 11, 33, , 2, 5,17.60,-703
2023/4/18, 39, 23, 34, , 5, 7,21.60,-704
2023/4/19, 60, 21, 35, , 3, 5,24.80,-705
2023/4/20, 53, 21, 38, , 3, 4,23.80,-706
2023/4/21, 47, 17, 35, , 3, 6,21.60,-707
2023/4/22, 48, 15, 39, , 3, 5,22.00,-708
2023/4/23, 46, 11, 22, , 3, 6,17.60,-709
2023/4/24, 39, 20, 35, , 4, 7,21.00,-710
2023/4/25, 54, 20, 40, , 3, 5,24.40,-711
2023/4/26, 50, 23, 29, , 7, 9,23.60,-712
2023/4/27, 58, 26, 18, , 23, 9,26.80,-713
2023/4/28, 73, 22, 32, , 26, 5,31.60,-714
2023/4/29, 61, 17, 32, , 1, 3,22.80,-715
2023/4/30, 42, 16, 30, , , 3,22.75,-716
2023/5/1, 38, 14, 28, , , 3,20.75,-717
2023/5/2, 40, 35, 33, , 3, 7,23.60,-718
2023/5/3, 61, 24, 39, , 2, 6,26.40,-719
2023/5/4, 43, 30, 31, , 5, 7,23.20,-720
2023/5/5, 58, 34, 31, , 4, 7,26.80,-721
2023/5/6, 51, 33, 33, , 5, 9,26.20,-722
2023/5/7, 58, 33, 34, , 7, 8,28.00,-723
2023/5/8, 57, 35, 37, , 3, 6,27.60,-724
2023/5/9, 51, 31, 26, , 2, 3,22.60,-725
2023/5/10, 48, 26, 29, , 1, 4,21.60,-726
2023/5/11, 52, 19, , , 4, 5,20.00,-727
2023/5/12, 65, 31, 33, , 3, 6,27.60,-728
2023/5/13, 73, 26, 33, , 4, 6,28.40,-729
2023/5/14, 60, 13, 24, , 1, 5,20.60,-730
2023/5/15, 44, 22, 27, , 2, 5,20.00,-731
2023/5/16, 46, 18, 28, , 2, 5,19.80,-732
2023/5/17, 44, 29, 33, , 2, 5,22.60,-733
2023/5/18, 62, 33, 33, , 4, 7,27.80,-734
2023/5/19, 87, 31, 28, , 4, 7,31.40,-735
2023/5/20, 85, 22, 23, , 1, 6,27.40,-736
2023/5/21, 59, 12, 30, , , 4,26.25,-737
2023/5/22, 43, 25, 26, , , 5,24.75,-738
2023/5/23, 42, 15, 20, , 1, 6,16.80,-739
2023/5/24, 47, 26, 37, , 3, 8,24.20,-740
2023/5/25, 72, 15, 32, , 1, 6,25.20,-741
2023/5/26, 39, 23, 33, , 2, 7,20.80,-742
2023/5/27, 62, 27, 30, , 2, 8,25.80,-743
2023/5/28, 71, 19, 33, , 1, 7,26.20,-744
2023/5/29, 53, 22, 34, , 1, 5,23.00,-745
2023/5/30, 50, 23, 31, , , 6,27.50,-746
2023/5/31, 52, 27, 29, , 1, 7,23.20,-747
2023/6/1, 61, 26, 27, , 1, 7,24.40,-748
2023/6/2, 56, 28, 26, , 2, 7,23.80,-749
2023/6/3, 58, 29, 29, , 2, 7,25.00,-750
2023/6/4, 59, 27, 30, , 1, 8,25.00,-751
2023/6/5, 57, 30, 25, , 2, 9,24.60,-752
2023/6/6, 57, 31, 29, , 2, 8,25.40,-753
2023/6/7, 64, 25, 28, , 1, 7,25.00,-754
2023/6/8, 52, 26, 28, , 2, 8,23.20,-755
2023/6/9, 58, 27, 29, , 1, 8,24.60,-756
2023/6/10, 61, 32, 29, , 2, 9,26.60,-757
2023/6/11, 64, 39, 33, , 4, 11,30.20,-758
2023/6/12, 70, 37, 34, , 4, 11,31.20,-759
2023/6/13, 68, 38, 41, , 4, 11,32.40,-760
2023/6/14, 60, 39, 31, , 4, 11,29.00,-761
2023/6/15, 66, 35, 24, , 5, 12,28.40,-762
2023/6/16, 66, 32, 26, , 1, 6,26.20,-763
2023/6/17, 54, 36, 26, , 3, 7,25.20,-764
2023/6/18, 54, 26, 34, , 2, 4,24.00,-765
2023/6/19, 32, 44, 36, , 7, 5,24.80,-766
2023/6/20, 53, 39, 36, , 2, 5,27.00,-767
2023/6/21, 49, 35, 25, , 2, 5,23.20,-768
2023/6/22, 44, 36, 31, , 4, 7,24.40,-769
2023/6/23, 62, 41, 34, , 4, 7,29.60,-770
2023/6/24, 72, 33, 34, , 2, 6,29.40,-771
2023/6/25, 69, 28, 31, , , 5,33.25,-772
2023/6/26, 70, 33, 34, , 2, 6,29.00,-773
2023/6/27, 65, 38, 36, , 2, 7,29.60,-774
2023/6/28, 79, 43, 35, , 3, 8,33.60,-775
2023/6/29, 73, 37, 26, , 3, 6,29.00,-776
2023/6/30, 43, 41, 24, , 3, 6,23.40,-777
2023/7/1, 41, 36, 36, , 3, 6,24.40,-778
2023/3/8, 33, 16, 26, , 2, 4,16.20,-779
2023/3/9, 51, 9, 17, , 3, 2,16.40,-780
2023/3/10, 29, 16, 26, , 3, 2,15.20,-781
2023/3/11, 45, 7, 14, , 2, 5,14.60,-782
2023/3/12, 26, 17, 24, , 4, 4,15.00,-783
2023/3/13, 55, 15, 24, , 3, 3,20.00,-784
2023/3/14, 51, 14, 15, , 5, 2,17.40,-785
2023/3/15, 46, 17, 22, , 4, 4,18.60,-786
2023/3/16, 50, 21, 21, , 5, 6,20.60,-787
2023/3/17, 63, , , , , ,63.00,-788
2023/3/19, 26, 20, 27, , 6, 8,17.40,-789
2023/3/20, 51, 25, 30, , 4, 9,23.80,-790
2023/3/21, 67, 32, 37, , 9, 12,31.40,-791
2023/3/22, 79, 23, 42, , 4, 7,31.00,-792
2023/3/23, 54, 15, 32, , 2, 6,21.80,-793
2023/3/24, 38, 8, 24, , 1, 6,15.40,-794
2023/3/25, 32, 15, 34, , 2, 6,17.80,-795
2023/3/26, 44, 18, 47, , 1, 6,23.20,-796
2023/3/27, 49, 21, 37, , 2, 7,23.20,-797
2023/3/28, 53, 25, 45, , 4, 8,27.00,-798
2023/3/29, 63, 19, 37, , 3, 8,26.00,-799
2023/3/30, 55, 26, 50, , 3, 9,28.60,-800
2023/3/31, 64, 28, 20, , 5, 13,26.00,-801
2023/4/1, 77, 26, 46, , 6, 11,33.20,-802
2022/4/2, 34, 21, 35, , 4, 7,20.20,-803
2022/4/3, 42, 28, 41, , 7, 9,25.40,-804
2022/4/4, 44, 29, 35, , 6, 5,23.80,-805
2022/4/5, 47, 29, 33, , 4, 6,23.80,-806
2022/4/6, 44, 31, 36, , 3, 6,24.00,-807
2022/4/7, 47, 34, 33, , 4, 7,25.00,-808
2022/4/8, 52, 34, 28, , 4, 7,25.00,-809
2022/4/9, 48, 24, 25, , 3, 7,21.40,-810
2022/4/10, 39, 17, 29, , 3, 6,18.80,-811
2022/4/11, 29, 19, 19, , 2, 7,15.20,-812
2022/4/12, 37, 30, 27, , 3, 8,21.00,-813
2022/4/13, 40, 22, , , 3, 10,18.75,-814
2022/4/14, 56, , , , , ,56.00,-815
2022/4/28, 40, 29, 26, , 3, 6,20.80,-816
2022/4/29, 40, 29, 25, , 7, 7,21.60,-817
2022/4/30, 59, 32, 24, , 5, 7,25.40,-818
2022/5/1, 36, 33, 37, , 5, 7,23.60,-819
2022/5/2, 44, 35, 32, , 5, 6,24.40,-820
2022/5/3, 54, 39, 36, , 6, 7,28.40,-821
2022/5/4, 55, 34, 32, , 5, 7,26.60,-822
2022/5/5, 48, 14, 10, , 2, 6,16.00,-823
2022/5/6, 35, , , , , ,35.00,-824
2022/1/4, 52, 35, 41, , 3, 5,27.20,-825
2022/1/5, 50, 11, 7, , 1, 6,15.00,-826
2022/1/6, 5, , , , , ,5.00,-827
2022/2/12, 27, 18, 34, , 2, 7,17.60,-828
2022/2/13, 27, 18, 35, , 2, 7,17.80,-829
2022/2/14, 26, 21, 37, , 2, 7,18.60,-830
2022/2/15, 37, 20, 35, , 4, 5,20.20,-831
2022/2/16, 38, 29, 63, , 4, 6,28.00,-832
2022/2/17, 49, 32, 51, , 6, 5,28.60,-833
2022/2/18, 51, 20, 28, , 3, 5,21.40,-834
2022/2/19, 33, 21, 31, , 2, 4,18.20,-835
2022/2/20, 31, 11, 26, , 2, 5,15.00,-836
2022/2/21, 21, 15, 35, , 2, 5,15.60,-837
2022/2/22, 27, 32, 50, , 5, 6,24.00,-838
2022/2/23, 52, 31, 45, , 7, 7,28.40,-839
2022/2/24, 58, 16, 32, , 3, 6,23.00,-840
2022/2/25, 27, 18, 28, , 2, 6,16.20,-841
2022/2/26, 30, 18, 30, , 2, 6,17.20,-842
2022/2/27, 32, 16, 29, , 2, 6,17.00,-843
2022/2/28, 28, 15, 32, , 2, 6,16.60,-844
2022/3/1, 31, 13, 27, , 2, 6,15.80,-845
2022/3/2, 26, 14, 24, , 2, 6,14.40,-846
2022/3/3, 26, 18, 28, , 2, 6,16.00,-847
2022/3/4, 29, 21, 34, , 4, 7,19.00,-848
2022/3/5, 36, 12, 19, , 3, 7,15.40,-849
2022/3/6, 13, 14, 23, , 2, 8,12.00,-850
2022/3/7, 29, 14, 19, , 2, 8,14.40,-851
2022/3/8, 30, 21, 17, , 4, 8,16.00,-852
2022/3/9, 40, 31, 31, , 4, 4,22.00,-853
2022/3/10, 50, 32, 33, , 5, 4,24.80,-854
2022/3/11, 50, 26, 27, , 2, 4,21.80,-855
2022/3/12, 36, 19, 16, , 4, 7,16.40,-856
2022/3/13, 38, 24, 37, , 5, 6,22.00,-857
2022/3/14, 45, 22, 35, , 3, 4,21.80,-858
2022/3/15, 38, 17, 39, , 2, 3,19.80,-859
2022/3/16, 29, 22, 31, , 2, 3,17.40,-860
2022/3/17, 36, 20, 33, , 3, 5,19.40,-861
2022/3/18, 34, 30, 36, , 4, 5,21.80,-862
2022/3/19, 47, 19, 28, , 2, 4,20.00,-863
2022/3/20, 37, 19, 32, , 2, 4,18.80,-864
2022/3/21, 30, 23, 28, , 4, 5,18.00,-865
2022/3/22, 38, 33, 40, , 6, 7,24.80,-866
2022/3/23, 58, 28, 33, , 5, 4,25.60,-867
2022/3/24, 43, 20, 25, , 3, 5,19.20,-868
2022/3/25, 33, 28, 27, , 4, 5,19.40,-869
2022/3/26, 46, 18, 20, , 2, 6,18.40,-870
2022/3/27, 34, 24, 22, , 3, 7,18.00,-871
2022/3/28, 45, 32, 32, , 4, 8,24.20,-872
2022/3/29, 54, 17, 22, , 3, 6,20.40,-873
2022/3/30, 31, 24, 32, , 5, 8,20.00,-874
2022/3/31, 43, 28, 44, , 4, 7,25.20,-875
2022/4/1, 48, 20, 26, , 3, 7,20.80,-876
2021/10/2, 76, 39, 72, , 5, 7,39.80,-877
2021/10/3, 75, 27, 53, , 3, 7,33.00,-878
2021/10/4, 65, 42, 51, , 3, 6,33.40,-879
2021/10/5, 67, 37, 43, , 2, 5,30.80,-880
2021/10/6, 58, 46, 41, , 4, 6,31.00,-881
2021/10/7, 80, 41, 44, , 1, 5,34.20,-882
2021/10/8, 60, 43, 55, , 3, 5,33.20,-883
2021/10/9, 65, 42, 54, , , 4,41.25,-884
2021/10/10, 56, 23, 41, , 3, 7,26.00,-885
2021/10/11, 60, 38, 58, , 5, 11,34.40,-886
2021/10/12, 76, 43, 68, , 13, 9,41.80,-887
2021/10/13, 81, 38, 59, , 6, 4,37.60,-888
2021/10/14, 66, 36, 46, , 1, 4,30.60,-889
2021/10/15, 62, 37, 56, , 4, 6,33.00,-890
2021/10/16, 66, 26, 47, , 4, 6,29.80,-891
2021/10/17, 55, 19, 38, , 2, 5,23.80,-892
2021/10/18, 48, 34, 51, , 3, 7,28.60,-893
2021/10/19, 69, 39, 49, , 3, 5,33.00,-894
2021/10/20, 62, 31, 56, , 2, 5,31.20,-895
2021/10/21, 62, 23, 51, , 3, 8,29.40,-896
2021/10/22, 62, 33, 55, , 5, 9,32.80,-897
2021/10/23, 68, 21, 50, , 1, 6,29.20,-898
2021/10/24, 46, 26, 82, , 3, 9,33.20,-899
2021/10/25, 64, 34, 83, , 3, 8,38.40,-900
2021/10/26, 63, 26, 55, , 2, 6,30.40,-901
2021/10/27, 54, 35, 61, , 3, 7,32.00,-902
2021/10/28, 69, 36, 79, , 6, 7,39.40,-903
2021/10/29, 64, 36, 33, , 6, 11,30.00,-904
2021/10/30, 67, 28, 58, , 4, 9,33.20,-905
2021/10/31, 62, 22, 47, , 4, 9,28.80,-906
2021/11/1, 50, 16, 46, , 2, 7,24.20,-907
2021/11/2, 37, 16, 44, , 3, 8,21.60,-908
2021/11/3, 34, 27, 56, , 3, 9,25.80,-909
2021/11/4, 52, 31, 51, , 4, 7,29.00,-910
2021/11/5, 53, 28, 21, , 6, 7,23.00,-911
2021/11/6, 63, 29, 49, , 4, 5,30.00,-912
2021/11/7, 54, 33, 47, , 3, 5,28.40,-913
2021/11/8, 57, 25, 44, , 3, 2,26.20,-914
2021/11/9, 42, 16, 30, , 4, 3,19.00,-915
2021/11/10, 38, 22, 33, , 4, 3,20.00,-916
2021/11/11, 47, 34, 48, , 7, 2,27.60,-917
2021/11/12, 63, 32, 33, , 3, 2,26.60,-918
2021/11/13, 46, 33, 43, , 5, 2,25.80,-919
2021/11/14, 57, 31, 49, , 3, ,35.00,-920
2021/11/15, 47, 33, 43, , 5, 1,25.80,-921
2021/11/16, 48, 22, 35, , 3, 3,22.20,-922
2021/11/17, 36, 19, 36, , 3, 4,19.60,-923
2021/11/18, 40, 20, 41, , 3, 3,21.40,-924
2021/11/19, 41, 15, 33, , 3, 4,19.20,-925
2021/11/20, 31, 22, 42, , 3, 3,20.20,-926
2021/11/21, 37, 31, 46, , 4, 4,24.40,-927
2021/11/22, 54, 28, 30, , 3, 4,23.80,-928
2021/11/23, 49, 20, 34, , 3, 4,22.00,-929
2021/11/24, 38, 18, 32, , 3, 4,19.00,-930
2021/11/25, 38, 22, 30, , 5, 5,20.00,-931
2021/11/26, 55, 31, 46, , 6, 6,28.80,-932
2021/11/27, 66, 35, 50, , 7, 7,33.00,-933
2021/11/28, 72, 34, 57, , 7, 6,35.20,-934
2021/11/29, 63, 18, 31, , 1, 3,23.20,-935
2021/11/30, 32, 26, 31, , 4, 6,19.80,-936
2021/12/1, 61, 28, 42, , 3, 5,27.80,-937
2021/12/9, 47, 33, 32, , 2, 2,23.20,-938
2021/12/10, 46, 22, 35, , 1, 2,21.20,-939
2021/12/11, 38, 19, 34, , 1, 2,18.80,-940
2021/12/12, 33, 8, 22, , , 2,16.25,-941
2021/12/13, 22, 11, 20, , 1, 2,11.20,-942
2021/12/14, 26, 13, 16, , 1, 3,11.80,-943
2021/12/15, 35, 22, 27, , 2, 3,17.80,-944
2021/12/16, 46, 51, 19, , 2, 3,24.20,-945
2021/12/17, 40, 16, 13, , 2, 4,15.00,-946
2021/12/18, 34, 18, 19, , 1, 3,15.00,-947
2021/12/19, 36, 16, 22, , 1, 2,15.40,-948
2021/12/20, 35, 17, 23, , 3, 2,16.00,-949
2021/12/21, 34, 16, 22, , 1, 2,15.00,-950
2021/12/22, 32, 20, 26, , 1, 3,16.40,-951
2021/12/23, 40, 24, 36, , 2, 3,21.00,-952
2021/12/24, 47, 30, 36, , 2, ,28.75,-953
2021/12/25, 48, 27, 33, , 1, ,27.25,-954
2021/12/26, 44, 32, 43, , 3, ,30.50,-955
2021/12/27, 61, 27, 39, , 2, 3,26.40,-956
2021/12/28, 56, 28, 42, , 2, 5,26.60,-957
2021/12/29, 54, 27, 27, , 3, 5,23.20,-958
2021/12/30, 52, 33, 38, , 7, 4,26.80,-959
2021/12/31, 62, 40, 36, , 5, 4,29.40,-960
2022/1/1, 70, 43, 42, , 5, 4,32.80,-961
2022/1/2, 83, 30, 35, , 5, 4,31.40,-962
2022/1/3, 50, 37, 45, , 4, 4,28.00,-963
2021/7/2, 61, 48, 34, , 5, 6,30.80,-964
2021/7/3, 65, 43, 30, , 3, 5,29.20,-965
2021/7/4, 58, 38, 37, , 3, 4,28.00,-966
2021/7/5, 42, 53, 52, , 5, 6,31.60,-967
2021/7/6, 59, 44, 9, , 8, 5,25.00,-968
2021/7/7, 58, , , , , ,58.00,-969
2021/8/6, 70, 56, 44, , 5, 7,36.40,-970
2021/8/7, 78, 55, 42, , 3, 7,37.00,-971
2021/8/8, 76, 52, 52, , 2, 5,37.40,-972
2021/8/9, 71, 48, 39, , 2, 6,33.20,-973
2021/8/10, 64, 50, 43, , 3, 6,33.20,-974
2021/8/11, 62, 49, 44, , 2, 5,32.40,-975
2021/8/12, 65, 49, 39, , 3, 6,32.40,-976
2021/8/13, 65, 34, 50, , 2, 5,31.20,-977
2021/8/14, 67, 51, 50, , 2, 7,35.40,-978
2021/8/15, 74, 39, 47, , 1, 5,33.20,-979
2021/8/16, 51, 28, 43, , 1, 6,25.80,-980
2021/8/17, 50, 48, 42, , 1, 3,28.80,-981
2021/8/18, 55, 44, 48, , 1, 3,30.20,-982
2021/8/19, 58, 44, 54, , 2, 3,32.20,-983
2021/8/20, 62, 52, 65, , 4, 4,37.40,-984
2021/8/21, 72, 46, 45, , 3, 5,34.20,-985
2021/8/22, 80, 38, 49, , 2, 4,34.60,-986
2021/8/23, 53, 40, 46, , 3, 4,29.20,-987
2021/8/24, 57, 39, 45, , 2, 3,29.20,-988
2021/8/25, 55, 30, 42, , 1, 4,26.40,-989
2021/8/26, 52, 39, 47, , 2, 4,28.80,-990
2021/8/27, 61, 41, 47, , 3, 4,31.20,-991
2021/8/28, 71, 44, 46, , 4, 5,34.00,-992
2021/8/29, 61, 49, 46, , 4, 6,33.20,-993
2021/8/30, 56, 38, 41, , 2, 5,28.40,-994
2021/8/31, 65, 44, 65, , 2, 6,36.40,-995
2021/9/1, 60, 44, 52, , 4, 7,33.40,-996
2021/9/2, 71, 37, 47, , 2, 5,32.40,-997
2021/9/3, 51, 63, 49, , 7, 6,35.20,-998
2021/9/4, 73, 44, 51, , 5, 6,35.80,-999
2021/9/5, 60, 33, 52, , 1, 5,30.20,-1000
2021/9/6, 52, 23, 31, , 3, 9,23.60,-1001
2021/9/7, 52, 38, 57, , 5, 9,32.20,-1002
2021/9/8, 70, 44, 45, , 6, 7,34.40,-1003
2021/9/9, 81, 38, 49, , 4, 4,35.20,-1004
2021/9/10, 68, 45, 54, , 6, 4,35.40,-1005
2021/9/11, 70, 33, 46, , 2, 4,31.00,-1006
2021/9/12, 57, 24, 45, , 1, 4,26.20,-1007
2021/9/13, 40, 33, 54, , 2, 7,27.20,-1008
2021/9/14, 56, 59, 68, , 7, 10,40.00,-1009
2021/9/15, 67, 50, 70, , 2, 8,39.40,-1010
2021/9/16, 66, 44, 70, , 2, 6,37.60,-1011
2021/9/17, 58, 37, 81, , , 4,45.00,-1012
2021/9/18, 39, 46, 75, , 2, 5,33.40,-1013
2021/9/19, 64, 46, 72, , 1, 4,37.40,-1014
2021/9/20, 72, 42, 60, , 1, 4,35.80,-1015
2021/9/21, 55, 38, 53, , 1, 4,30.20,-1016
2021/9/22, 61, 44, 54, , 1, 4,32.80,-1017
2021/9/23, 58, 50, 58, , 1, 5,34.40,-1018
2021/9/24, 59, 54, 57, , 3, 7,36.00,-1019
2021/9/25, 63, 46, 79, , 1, 6,39.00,-1020
2021/9/26, 43, 48, 72, , 1, 4,33.60,-1021
2021/9/27, 38, 51, 78, , 2, 5,34.80,-1022
2021/9/28, 51, 61, 69, , 2, 5,37.60,-1023
2021/9/29, 68, 57, 58, , 1, 4,37.60,-1024
2021/9/30, 48, 34, 49, , , 5,34.00,-1025
2021/10/1, 47, 50, 58, , 12, 9,35.20,-1026
2021/4/2, 44, 20, 34, , 1, 4,20.60,-1027
2021/4/3, 36, 18, 25, , 1, 4,16.80,-1028
2021/4/4, 36, 23, 28, , 2, 6,19.00,-1029
2021/4/5, 49, 31, 33, , 2, 5,24.00,-1030
2021/4/6, 47, 33, 33, , 1, 5,23.80,-1031
2021/4/7, 57, 37, 36, , 2, 5,27.40,-1032
2021/4/8, 58, 27, 35, , 1, 4,25.00,-1033
2021/4/9, 41, 31, 33, , 1, 4,22.00,-1034
2021/4/10, 49, 26, 32, , 2, 5,22.80,-1035
2021/4/11, 51, 33, 34, , 2, 6,25.20,-1036
2021/4/12, 57, 34, 26, , 4, 7,25.60,-1037
2021/4/13, 58, 37, 29, , 3, 6,26.60,-1038
2021/4/14, 49, 37, 33, , 2, 5,25.20,-1039
2021/4/15, 58, 32, 28, , 1, 4,24.60,-1040
2021/4/16, 43, 35, 37, , 2, 4,24.20,-1041
2021/4/17, 52, 38, 23, , 2, 6,24.20,-1042
2021/4/18, 55, 42, 36, , 4, 6,28.60,-1043
2021/4/19, 61, 23, 17, , 4, 9,22.80,-1044
2021/4/20, 57, 34, 35, , 6, 9,28.20,-1045
2021/4/21, 71, 23, 33, , 2, 7,27.20,-1046
2021/4/22, 46, 31, 38, , 4, 7,25.20,-1047
2021/4/23, 63, 32, 29, , 3, 4,26.20,-1048
2021/4/24, 55, 12, 45, , 1, 3,23.20,-1049
2021/5/2, 18, 13, 25, , , 2,14.50,-1050
2021/5/3, 39, 21, 24, , 2, 5,18.20,-1051
2021/5/4, 50, 33, 36, , 3, 5,25.40,-1052
2021/5/5, 57, 26, 35, , 1, 3,24.40,-1053
2021/5/6, 50, 24, 32, , 2, 4,22.40,-1054
2021/5/7, 47, 36, 36, , 3, 5,25.40,-1055
2021/5/8, 67, 23, 36, , 2, 3,26.20,-1056
2021/5/9, 53, 25, 27, , , 2,26.75,-1057
2021/5/10, 46, 31, 15, , 3, 5,20.00,-1058
2021/5/11, 39, 29, 19, , 1, 3,18.20,-1059
2021/5/12, 38, 34, 23, , 2, 4,20.20,-1060
2021/5/13, 55, 38, 24, , 3, 4,24.80,-1061
2021/5/14, 54, 32, 30, , 1, 3,24.00,-1062
2021/5/15, 54, 26, 27, , , 3,27.50,-1063
2021/5/16, 41, 13, 21, , , 2,19.25,-1064
2021/5/17, 31, 17, 17, , 2, 4,14.20,-1065
2021/5/18, 38, 24, 23, , 4, 6,19.00,-1066
2021/5/19, 50, 37, 32, , 6, 6,26.20,-1067
2021/5/20, 64, 32, 32, , 4, 4,27.20,-1068
2021/5/21, 62, , 31, , 6, 7,26.50,-1069
2021/5/23, 46, 22, 27, , , 5,25.00,-1070
2021/5/24, 37, 30, 26, , , 5,24.50,-1071
2021/5/25, 42, 36, 22, , 1, 5,21.20,-1072
2021/5/26, 54, 37, 27, , 2, 6,25.20,-1073
2021/5/27, 58, 40, 29, , 1, 5,26.60,-1074
2021/5/28, 56, 36, 32, , 2, 5,26.20,-1075
2021/5/29, 50, 33, 31, , 1, 5,24.00,-1076
2021/5/30, 55, 32, 37, , 1, 7,26.40,-1077
2021/5/31, 59, 35, 27, , 4, 7,26.40,-1078
2021/6/1, 67, 36, 30, , 5, 6,28.80,-1079
2021/6/2, 67, 34, 33, , 2, 3,27.80,-1080
2021/6/3, 66, 37, 31, , 2, 4,28.00,-1081
2021/6/4, 57, 36, 35, , 4, 8,28.00,-1082
2021/6/5, 67, 38, 29, , 3, 7,28.80,-1083
2021/6/6, 57, 26, 25, , 2, 5,23.00,-1084
2021/6/7, 40, 14, 18, , 2, 6,16.00,-1085
2021/6/8, 37, 17, 17, , 2, 6,15.80,-1086
2021/6/9, 42, 26, 25, , 2, 5,20.00,-1087
2021/6/10, 58, 33, 30, , 3, 4,25.60,-1088
2021/6/11, 55, 37, 29, , 2, 5,25.60,-1089
2021/6/12, 64, 34, 36, , 2, 4,28.00,-1090
2021/6/13, 64, 13, 31, , 2, 5,23.00,-1091
2021/6/14, 36, 20, 21, , 1, 4,16.40,-1092
2021/6/15, 44, 19, 18, , 3, 6,18.00,-1093
2021/6/16, 43, 32, 28, , 5, 7,23.00,-1094
2021/6/17, 65, 34, 33, , 4, 4,28.00,-1095
2021/6/18, 64, 40, 26, , 3, 5,27.60,-1096
2021/6/19, 52, 52, 25, , 2, 5,27.20,-1097
2021/6/20, 63, , , , , ,63.00,-1098
2021/6/22, 47, 31, 34, , 4, 6,24.40,-1099
2021/6/23, 58, 33, 29, , 3, 5,25.60,-1100
2021/6/24, 56, 32, 32, , 3, 5,25.60,-1101
2021/6/25, 55, 25, 30, , 1, 4,23.00,-1102
2021/6/26, 45, 32, 35, , 2, 5,23.80,-1103
2021/6/27, 56, 31, 33, , 3, 5,25.60,-1104
2021/6/28, 56, 36, 30, , 3, 5,26.00,-1105
2021/6/29, 57, 48, 37, , 4, 4,30.00,-1106
2021/6/30, 53, 40, 28, , 4, 4,25.80,-1107
2021/7/1, 55, 39, 35, , 4, 4,27.40,-1108
2021/1/5, 25, 24, 18, , 3, 4,14.80,-1109
2021/1/6, 24, 15, 23, , 3, 5,14.00,-1110
2021/1/7, 39, 21, 28, , 4, 6,19.60,-1111
2021/1/8, 49, 22, 29, , 4, 3,21.40,-1112
2021/1/9, 45, 20, 31, , 4, ,25.00,-1113
2021/1/10, 41, 19, 32, , 4, ,24.00,-1114
2021/1/11, 32, 22, 33, , 2, 2,18.20,-1115
2021/1/12, 40, 26, 28, , 2, 3,19.80,-1116
2021/1/13, 45, 34, 31, , 3, 2,23.00,-1117
2021/1/14, 50, 43, 30, , 2, 2,25.40,-1118
2021/1/15, 51, 32, 32, , 1, 2,23.60,-1119
2021/1/16, 44, 27, 26, , 1, 2,20.00,-1120
2021/1/17, 40, 23, 28, , , 2,23.25,-1121
2021/1/18, 38, 32, 31, , 1, 2,20.80,-1122
2021/1/19, 45, 33, 35, , 2, 3,23.60,-1123
2021/1/20, 51, 27, 33, , 2, 3,23.20,-1124
